developer_id,event_time,activity_type,language,duration_minutes
D070,2026-07-04 12:44:00,terminal,Java,77
D013,2026-07-04 12:44:00,file_edit,SQL,45
D058,2026-07-04 12:45:00,debugging,TypeScript,10
D029,2026-07-04 12:45:00,coding,JavaScript,28
D081,2026-07-04 12:45:00,debugging,JavaScript,53
D085,2026-07-04 12:46:00,coding,SQL,74
D053,2026-07-04 12:46:00,idle,Python,17
D083,2026-07-04 12:46:00,terminal,Other,70
D043,2026-07-04 12:46:00,file_edit,Java,72
D036,2026-07-04 12:47:00,debugging,Python,18
D027,2026-07-04 12:47:00,coding,SQL,39
D059,2026-07-04 12:47:00,coding,Java,19
D073,2026-07-04 12:47:00,coding,Other,90
D035,2026-07-04 12:48:00,file_edit,JavaScript,74
D086,2026-07-04 12:48:00,coding,Python,51
D078,2026-07-04 12:49:00,coding,TypeScript,49
D084,2026-07-04 12:49:00,coding,Java,62
D098,2026-07-04 12:50:00,terminal,Python,64
D086,2026-07-04 12:50:00,file_edit,JavaScript,31
D047,2026-07-04 12:51:00,file_edit,JavaScript,46
D032,2026-07-04 12:51:00,coding,TypeScript,10
D063,2026-07-04 12:51:00,coding,TypeScript,76
D076,2026-07-04 12:52:00,coding,Java,63
D009,2026-07-04 12:52:00,coding,Other,80
D098,2026-07-04 12:53:00,coding,Other,20
D019,2026-07-04 12:53:00,coding,Other,63
D070,2026-07-04 12:54:00,terminal,Other,86
D090,2026-07-04 12:55:00,debugging,Python,69
D032,2026-07-04 12:55:00,terminal,Other,89
D081,2026-07-04 12:55:00,debugging,Java,28
D010,2026-07-04 12:55:00,coding,Other,63
D043,2026-07-04 12:57:00,coding,Python,43
D073,2026-07-04 12:59:00,coding,TypeScript,12
D098,2026-07-04 12:59:00,coding,JavaScript,69
D007,2026-07-04 12:59:00,coding,SQL,41
D080,2026-07-04 12:59:00,idle,JavaScript,4
D060,2026-07-04 13:00:00,debugging,TypeScript,41
D012,2026-07-04 13:01:00,terminal,JavaScript,4
D057,2026-07-04 13:02:00,debugging,JavaScript,60
D001,2026-07-04 13:02:00,debugging,Java,25
D007,2026-07-04 13:05:00,debugging,Python,20
D066,2026-07-04 13:06:00,file_edit,TypeScript,39
D074,2026-07-04 13:06:00,debugging,SQL,24
D001,2026-07-04 13:06:00,terminal,SQL,85
D017,2026-07-04 13:07:00,coding,Python,70
D054,2026-07-04 13:07:00,coding,Java,74
D014,2026-07-04 13:07:00,file_edit,SQL,1
D096,2026-07-04 13:08:00,idle,Java,38
D028,2026-07-04 13:08:00,file_edit,TypeScript,3
D069,2026-07-04 13:08:00,file_edit,TypeScript,13
D071,2026-07-04 13:08:00,coding,SQL,38
D057,2026-07-04 13:09:00,terminal,TypeScript,29
D064,2026-07-04 13:09:00,coding,JavaScript,34
D045,2026-07-04 13:09:00,file_edit,Other,88
D057,2026-07-04 13:10:00,coding,Python,51
D072,2026-07-04 13:10:00,coding,TypeScript,38
D090,2026-07-04 13:11:00,file_edit,TypeScript,6
D096,2026-07-04 13:12:00,debugging,Python,21
D030,2026-07-04 13:12:00,coding,Python,6
D017,2026-07-04 13:13:00,debugging,SQL,79
D088,2026-07-04 13:13:00,coding,SQL,20
D009,2026-07-04 13:14:00,file_edit,Python,87
D035,2026-07-04 13:15:00,file_edit,SQL,63
D042,2026-07-04 13:16:00,coding,Other,48
D037,2026-07-04 13:16:00,coding,Other,51
D017,2026-07-04 13:17:00,debugging,Other,18
D073,2026-07-04 13:17:00,file_edit,Python,49
D085,2026-07-04 13:17:00,coding,JavaScript,72
D045,2026-07-04 13:18:00,coding,Python,48
D096,2026-07-04 13:18:00,idle,Python,8
D050,2026-07-04 13:18:00,coding,Python,8
D048,2026-07-04 13:18:00,debugging,Python,76
D058,2026-07-04 13:19:00,coding,Java,85
D097,2026-07-04 13:19:00,debugging,Other,54
D047,2026-07-04 13:19:00,terminal,JavaScript,20
D023,2026-07-04 13:20:00,debugging,Python,86
D041,2026-07-04 13:22:00,file_edit,Other,2
D004,2026-07-04 13:24:00,file_edit,Java,51
D069,2026-07-04 13:24:00,terminal,SQL,44
D045,2026-07-04 13:25:00,coding,Java,85
D051,2026-07-04 13:25:00,debugging,TypeScript,18
D053,2026-07-04 13:26:00,coding,JavaScript,32
D063,2026-07-04 13:28:00,coding,TypeScript,24
D078,2026-07-04 13:28:00,terminal,SQL,59
D035,2026-07-04 13:29:00,coding,Java,18
D067,2026-07-04 13:29:00,coding,Other,53
D002,2026-07-04 13:29:00,coding,TypeScript,18
D005,2026-07-04 13:30:00,debugging,JavaScript,90
D030,2026-07-04 13:31:00,coding,Other,80
D011,2026-07-04 13:31:00,coding,JavaScript,29
D081,2026-07-04 13:32:00,file_edit,JavaScript,8
D069,2026-07-04 13:32:00,coding,Java,89
D100,2026-07-04 13:33:00,file_edit,JavaScript,78
D073,2026-07-04 13:34:00,coding,Python,17
D008,2026-07-04 13:35:00,coding,Java,66
D072,2026-07-04 13:36:00,debugging,Other,13
D069,2026-07-04 13:36:00,coding,SQL,47
D083,2026-07-04 13:36:00,file_edit,Java,30
D068,2026-07-04 13:37:00,terminal,TypeScript,90
D031,2026-07-04 13:37:00,debugging,SQL,36
D087,2026-07-04 13:37:00,coding,TypeScript,2
D023,2026-07-04 13:38:00,coding,SQL,59
D083,2026-07-04 13:38:00,coding,SQL,27
D035,2026-07-04 13:38:00,file_edit,JavaScript,2
D014,2026-07-04 13:38:00,debugging,JavaScript,54
D070,2026-07-04 13:38:00,coding,JavaScript,12
D006,2026-07-04 13:38:00,idle,JavaScript,19
D020,2026-07-04 13:38:00,coding,SQL,49
D078,2026-07-04 13:39:00,coding,JavaScript,58
D065,2026-07-04 13:39:00,debugging,SQL,39
D011,2026-07-04 13:39:00,coding,Other,61
D060,2026-07-04 13:39:00,coding,TypeScript,69
D056,2026-07-04 13:40:00,coding,SQL,33
D044,2026-07-04 13:42:00,terminal,Java,84
D080,2026-07-04 13:43:00,coding,TypeScript,11
D087,2026-07-04 13:43:00,file_edit,SQL,23
D041,2026-07-04 13:45:00,terminal,SQL,21
D069,2026-07-04 13:45:00,file_edit,Python,47
D089,2026-07-04 13:45:00,coding,SQL,57
D010,2026-07-04 13:45:00,coding,Python,85
D013,2026-07-04 13:45:00,file_edit,TypeScript,69
D095,2026-07-04 13:46:00,coding,TypeScript,64
D075,2026-07-04 13:46:00,coding,Other,53
D081,2026-07-04 13:48:00,terminal,SQL,27
D027,2026-07-04 13:49:00,coding,Python,14
D061,2026-07-04 13:49:00,coding,Other,34
D031,2026-07-04 13:49:00,file_edit,SQL,79
D053,2026-07-04 13:50:00,coding,SQL,65
D016,2026-07-04 13:50:00,file_edit,TypeScript,11
D038,2026-07-04 13:51:00,coding,Java,3
D084,2026-07-04 13:51:00,terminal,SQL,17
D062,2026-07-04 13:51:00,idle,Java,70
D021,2026-07-04 13:52:00,coding,SQL,36
D068,2026-07-04 13:52:00,coding,Java,25
D062,2026-07-04 13:52:00,file_edit,TypeScript,7
D073,2026-07-04 13:54:00,coding,JavaScript,47
D073,2026-07-04 13:57:00,debugging,Java,47
D076,2026-07-04 13:58:00,terminal,SQL,69
D042,2026-07-04 13:58:00,coding,Python,48
D022,2026-07-04 13:58:00,coding,Python,70
D002,2026-07-04 13:59:00,coding,SQL,19
D061,2026-07-04 13:59:00,coding,TypeScript,82
D079,2026-07-04 13:59:00,debugging,JavaScript,25
D052,2026-07-04 14:00:00,file_edit,Python,68
D047,2026-07-04 14:01:00,coding,Other,55
D097,2026-07-04 14:01:00,terminal,JavaScript,1
D012,2026-07-04 14:01:00,coding,Python,67
D097,2026-07-04 14:01:00,debugging,Java,47
D085,2026-07-04 14:02:00,coding,JavaScript,50
D019,2026-07-04 14:02:00,file_edit,Python,33
D005,2026-07-04 14:03:00,coding,SQL,82
D094,2026-07-04 14:03:00,debugging,SQL,65
D099,2026-07-04 14:03:00,terminal,Java,4
D081,2026-07-04 14:04:00,coding,Other,89
D097,2026-07-04 14:05:00,file_edit,TypeScript,35
D052,2026-07-04 14:05:00,file_edit,TypeScript,59
D078,2026-07-04 14:06:00,coding,Python,25
D012,2026-07-04 14:06:00,coding,TypeScript,28
D089,2026-07-04 14:07:00,coding,JavaScript,64
D060,2026-07-04 14:07:00,file_edit,JavaScript,83
D020,2026-07-04 14:07:00,idle,Other,57
D046,2026-07-04 14:07:00,debugging,Python,41
D100,2026-07-04 14:07:00,idle,Other,68
D020,2026-07-04 14:08:00,coding,Java,90
D094,2026-07-04 14:08:00,coding,Java,49
D009,2026-07-04 14:08:00,coding,Python,12
D017,2026-07-04 14:09:00,debugging,Java,49
D022,2026-07-04 14:09:00,terminal,SQL,71
D096,2026-07-04 14:09:00,file_edit,Java,24
D080,2026-07-04 14:10:00,coding,Python,59
D022,2026-07-04 14:11:00,idle,TypeScript,84
D015,2026-07-04 14:12:00,idle,Java,30
D007,2026-07-04 14:12:00,coding,TypeScript,10
D064,2026-07-04 14:13:00,coding,Java,85
D076,2026-07-04 14:13:00,coding,SQL,51
D075,2026-07-04 14:13:00,coding,Java,2
D038,2026-07-04 14:13:00,terminal,Other,48
D073,2026-07-04 14:13:00,coding,Java,43
D094,2026-07-04 14:14:00,coding,SQL,22
D056,2026-07-04 14:15:00,terminal,JavaScript,73
D061,2026-07-04 14:16:00,idle,Java,26
D100,2026-07-04 14:16:00,file_edit,Other,57
D046,2026-07-04 14:16:00,coding,Python,3
D040,2026-07-04 14:16:00,coding,Python,16
D040,2026-07-04 14:17:00,coding,SQL,17
D051,2026-07-04 14:17:00,coding,SQL,12
D069,2026-07-04 14:17:00,idle,Other,17
D059,2026-07-04 14:17:00,debugging,Python,70
D038,2026-07-04 14:17:00,coding,Other,24
D008,2026-07-04 14:17:00,coding,Python,41
D012,2026-07-04 14:17:00,debugging,TypeScript,63
D084,2026-07-04 14:18:00,terminal,Python,38
D045,2026-07-04 14:18:00,file_edit,Java,8
D068,2026-07-04 14:18:00,terminal,SQL,12
D084,2026-07-04 14:18:00,coding,TypeScript,7
D066,2026-07-04 14:19:00,coding,Java,44
D052,2026-07-04 14:19:00,coding,JavaScript,51
D095,2026-07-04 14:19:00,coding,Java,4
D056,2026-07-04 14:20:00,debugging,Other,55
D081,2026-07-04 14:20:00,file_edit,JavaScript,4
D044,2026-07-04 14:21:00,coding,SQL,90
D063,2026-07-04 14:21:00,debugging,Java,39
D013,2026-07-04 14:21:00,coding,TypeScript,57
D063,2026-07-04 14:21:00,debugging,Java,83
D025,2026-07-04 14:22:00,terminal,JavaScript,26
D072,2026-07-04 14:23:00,file_edit,Other,61
D064,2026-07-04 14:24:00,coding,TypeScript,34
D039,2026-07-04 14:25:00,coding,Python,26
D053,2026-07-04 14:25:00,coding,JavaScript,69
D032,2026-07-04 14:26:00,coding,Other,80
D030,2026-07-04 14:27:00,file_edit,Java,79
D051,2026-07-04 14:27:00,file_edit,Python,52
D072,2026-07-04 14:27:00,coding,Other,82
D028,2026-07-04 14:28:00,coding,JavaScript,78
D029,2026-07-04 14:28:00,coding,JavaScript,18
D010,2026-07-04 14:29:00,debugging,SQL,66
D085,2026-07-04 14:31:00,file_edit,Python,65
D072,2026-07-04 14:31:00,file_edit,TypeScript,31
D068,2026-07-04 14:32:00,coding,JavaScript,75
D015,2026-07-04 14:33:00,debugging,Other,19
D090,2026-07-04 14:33:00,terminal,Java,10
D091,2026-07-04 14:35:00,coding,Other,50
D001,2026-07-04 14:36:00,debugging,Python,63
D076,2026-07-04 14:36:00,coding,JavaScript,52
D086,2026-07-04 14:36:00,coding,TypeScript,85
D026,2026-07-04 14:36:00,file_edit,SQL,76
D091,2026-07-04 14:37:00,coding,Other,90
D006,2026-07-04 14:37:00,terminal,Java,86
D067,2026-07-04 14:37:00,debugging,Other,63
D014,2026-07-04 14:37:00,terminal,SQL,61
D060,2026-07-04 14:37:00,debugging,JavaScript,13
D069,2026-07-04 14:39:00,file_edit,JavaScript,63
D038,2026-07-04 14:40:00,debugging,Other,35
D045,2026-07-04 14:42:00,idle,TypeScript,82
D091,2026-07-04 14:42:00,debugging,Other,29
D097,2026-07-04 14:42:00,coding,Other,6
D060,2026-07-04 14:42:00,idle,Python,71
D084,2026-07-04 14:43:00,coding,Python,3
D076,2026-07-04 14:43:00,terminal,SQL,13
D092,2026-07-04 14:44:00,coding,TypeScript,49
D017,2026-07-04 14:44:00,coding,Python,13
D003,2026-07-04 14:44:00,coding,Java,37
D011,2026-07-04 14:45:00,coding,JavaScript,10
D025,2026-07-04 14:45:00,debugging,Other,1
D005,2026-07-04 14:45:00,coding,JavaScript,77
D094,2026-07-04 14:45:00,coding,JavaScript,66
D023,2026-07-04 14:45:00,terminal,Python,68
D042,2026-07-04 14:45:00,coding,Java,15
D074,2026-07-04 14:45:00,debugging,Java,4
D009,2026-07-04 14:45:00,debugging,TypeScript,57
D035,2026-07-04 14:47:00,coding,TypeScript,7
D070,2026-07-04 14:47:00,coding,Java,81
D049,2026-07-04 14:48:00,debugging,Python,68
D028,2026-07-04 14:48:00,debugging,Java,58
D041,2026-07-04 14:48:00,idle,TypeScript,31
D061,2026-07-04 14:48:00,terminal,Java,45
D007,2026-07-04 14:49:00,debugging,Java,6
D099,2026-07-04 14:49:00,coding,Other,63
D083,2026-07-04 14:50:00,debugging,JavaScript,67
D038,2026-07-04 14:50:00,file_edit,SQL,49
D044,2026-07-04 14:50:00,debugging,Java,54
D048,2026-07-04 14:51:00,file_edit,Other,69
D033,2026-07-04 14:51:00,file_edit,TypeScript,4
D035,2026-07-04 14:52:00,coding,JavaScript,48
D099,2026-07-04 14:53:00,file_edit,Other,38
D036,2026-07-04 14:53:00,coding,SQL,51
D013,2026-07-04 14:54:00,coding,SQL,41
D075,2026-07-04 14:55:00,file_edit,Other,50
D012,2026-07-04 14:56:00,coding,Other,77
D070,2026-07-04 14:56:00,file_edit,Python,9
D003,2026-07-04 14:57:00,file_edit,JavaScript,57
D077,2026-07-04 14:57:00,terminal,Other,29
D077,2026-07-04 14:57:00,terminal,JavaScript,77
D090,2026-07-04 14:57:00,coding,Other,17
D073,2026-07-04 14:58:00,terminal,TypeScript,58
D027,2026-07-04 15:00:00,coding,Java,5
D010,2026-07-04 15:00:00,debugging,Python,6
D072,2026-07-04 15:00:00,debugging,TypeScript,40
D089,2026-07-04 15:00:00,terminal,JavaScript,47
D091,2026-07-04 15:00:00,coding,JavaScript,13
D049,2026-07-04 15:00:00,coding,Other,52
D004,2026-07-04 15:00:00,file_edit,JavaScript,39
D013,2026-07-04 15:01:00,debugging,SQL,3
D021,2026-07-04 15:02:00,terminal,SQL,34
D072,2026-07-04 15:03:00,debugging,TypeScript,47
D074,2026-07-04 15:04:00,coding,Python,29
D004,2026-07-04 15:04:00,coding,Other,6
D061,2026-07-04 15:04:00,debugging,Other,56
D008,2026-07-04 15:05:00,coding,SQL,19
D088,2026-07-04 15:05:00,coding,JavaScript,4
D003,2026-07-04 15:06:00,coding,JavaScript,55
D078,2026-07-04 15:06:00,coding,TypeScript,26
D071,2026-07-04 15:07:00,coding,Other,27
D061,2026-07-04 15:07:00,coding,Python,23
D096,2026-07-04 15:07:00,idle,TypeScript,15
D043,2026-07-04 15:08:00,terminal,JavaScript,49
D072,2026-07-04 15:09:00,debugging,TypeScript,22
D085,2026-07-04 15:09:00,coding,Java,4
D070,2026-07-04 15:09:00,debugging,Python,5
D011,2026-07-04 15:09:00,debugging,Java,67
D003,2026-07-04 15:10:00,file_edit,Python,9
D086,2026-07-04 15:11:00,debugging,Python,29
D062,2026-07-04 15:11:00,file_edit,Java,12
D063,2026-07-04 15:12:00,coding,TypeScript,39
D039,2026-07-04 15:12:00,coding,Other,28
D050,2026-07-04 15:12:00,file_edit,Other,81
D079,2026-07-04 15:12:00,coding,JavaScript,43
D039,2026-07-04 15:13:00,file_edit,TypeScript,71
D090,2026-07-04 15:15:00,debugging,JavaScript,13
D086,2026-07-04 15:15:00,coding,Python,55
D033,2026-07-04 15:16:00,file_edit,JavaScript,12
D098,2026-07-04 15:17:00,file_edit,TypeScript,85
D061,2026-07-04 15:17:00,coding,SQL,2
D042,2026-07-04 15:17:00,file_edit,TypeScript,52
D046,2026-07-04 15:18:00,coding,TypeScript,27
D061,2026-07-04 15:18:00,coding,Other,63
D071,2026-07-04 15:19:00,idle,Java,50
D096,2026-07-04 15:19:00,coding,Other,77
D009,2026-07-04 15:19:00,debugging,Java,20
D076,2026-07-04 15:19:00,coding,TypeScript,34
D083,2026-07-04 15:20:00,coding,JavaScript,4
D033,2026-07-04 15:20:00,coding,Java,82
D001,2026-07-04 15:20:00,idle,JavaScript,73
D054,2026-07-04 15:21:00,file_edit,SQL,83
D042,2026-07-04 15:22:00,file_edit,Java,29
D025,2026-07-04 15:22:00,debugging,Other,34
D030,2026-07-04 15:22:00,debugging,Python,9
D057,2026-07-04 15:22:00,debugging,Other,32
D082,2026-07-04 15:22:00,coding,TypeScript,70
D068,2026-07-04 15:23:00,coding,TypeScript,64
D098,2026-07-04 15:23:00,file_edit,Python,29
D050,2026-07-04 15:24:00,file_edit,SQL,22
D041,2026-07-04 15:24:00,debugging,Other,76
D021,2026-07-04 15:24:00,debugging,TypeScript,58
D049,2026-07-04 15:25:00,debugging,TypeScript,76
D065,2026-07-04 15:25:00,coding,JavaScript,61
D076,2026-07-04 15:25:00,terminal,Python,22
D056,2026-07-04 15:25:00,coding,TypeScript,81
D056,2026-07-04 15:25:00,file_edit,Python,67
D028,2026-07-04 15:27:00,coding,Other,11
D026,2026-07-04 15:27:00,terminal,SQL,37
D059,2026-07-04 15:27:00,coding,SQL,81
D053,2026-07-04 15:27:00,file_edit,TypeScript,67
D050,2026-07-04 15:28:00,coding,JavaScript,89
D098,2026-07-04 15:28:00,terminal,Java,15
D021,2026-07-04 15:28:00,coding,Python,78
D098,2026-07-04 15:28:00,coding,SQL,84
D099,2026-07-04 15:28:00,coding,Python,66
D010,2026-07-04 15:28:00,terminal,Java,40
D032,2026-07-04 15:29:00,coding,SQL,2
D005,2026-07-04 15:29:00,coding,Java,80
D097,2026-07-04 15:29:00,coding,JavaScript,53
D059,2026-07-04 15:30:00,debugging,SQL,50
D025,2026-07-04 15:31:00,debugging,Other,50
D069,2026-07-04 15:31:00,coding,Other,58
D084,2026-07-04 15:31:00,coding,SQL,64
D027,2026-07-04 15:31:00,terminal,TypeScript,42
D011,2026-07-04 15:32:00,coding,SQL,57
D001,2026-07-04 15:33:00,debugging,JavaScript,77
D066,2026-07-04 15:33:00,coding,SQL,82
D054,2026-07-04 15:33:00,coding,Python,19
D010,2026-07-04 15:34:00,file_edit,Java,87
D097,2026-07-04 15:34:00,coding,Java,8
D020,2026-07-04 15:34:00,coding,TypeScript,80
D069,2026-07-04 15:34:00,coding,Python,55
D051,2026-07-04 15:34:00,coding,Python,40
D046,2026-07-04 15:35:00,debugging,Java,30
D036,2026-07-04 15:35:00,file_edit,SQL,44
D055,2026-07-04 15:35:00,coding,Python,24
D087,2026-07-04 15:35:00,coding,Python,43
D019,2026-07-04 15:35:00,coding,TypeScript,68
D083,2026-07-04 15:36:00,coding,SQL,21
D020,2026-07-04 15:37:00,coding,Python,89
D063,2026-07-04 15:37:00,coding,TypeScript,8
D061,2026-07-04 15:37:00,coding,Java,3
D066,2026-07-04 15:37:00,coding,Java,59
D001,2026-07-04 15:38:00,coding,TypeScript,88
D028,2026-07-04 15:39:00,file_edit,Python,63
D072,2026-07-04 15:39:00,coding,Python,31
D042,2026-07-04 15:40:00,file_edit,Python,62
D099,2026-07-04 15:40:00,coding,SQL,10
D040,2026-07-04 15:40:00,file_edit,SQL,73
D062,2026-07-04 15:40:00,coding,SQL,71
D065,2026-07-04 15:41:00,coding,SQL,8
D090,2026-07-04 15:41:00,coding,Python,89
D016,2026-07-04 15:42:00,file_edit,TypeScript,49
D083,2026-07-04 15:42:00,terminal,Python,23
D084,2026-07-04 15:42:00,coding,Python,88
D043,2026-07-04 15:43:00,file_edit,SQL,69
D066,2026-07-04 15:43:00,coding,JavaScript,12
D082,2026-07-04 15:44:00,file_edit,JavaScript,46
D032,2026-07-04 15:44:00,terminal,SQL,17
D046,2026-07-04 15:44:00,coding,TypeScript,73
D099,2026-07-04 15:45:00,terminal,Other,75
D064,2026-07-04 15:45:00,coding,Other,52
D075,2026-07-04 15:46:00,coding,JavaScript,30
D094,2026-07-04 15:47:00,debugging,TypeScript,31
D071,2026-07-04 15:50:00,coding,Python,51
D091,2026-07-04 15:51:00,debugging,Python,22
D071,2026-07-04 15:52:00,debugging,Other,77
D011,2026-07-04 15:53:00,coding,TypeScript,51
D036,2026-07-04 15:53:00,coding,SQL,69
D086,2026-07-04 15:53:00,file_edit,TypeScript,69
D046,2026-07-04 15:54:00,coding,Python,71
D004,2026-07-04 15:54:00,coding,Python,46
D001,2026-07-04 15:55:00,debugging,Other,34
D031,2026-07-04 15:55:00,coding,Python,18
D036,2026-07-04 15:55:00,coding,TypeScript,16
D056,2026-07-04 15:56:00,file_edit,Python,31
D092,2026-07-04 15:56:00,file_edit,JavaScript,30
D039,2026-07-04 15:57:00,coding,SQL,83
D019,2026-07-04 15:57:00,idle,TypeScript,76
D001,2026-07-04 15:57:00,coding,SQL,55
D061,2026-07-04 15:58:00,file_edit,Java,15
D095,2026-07-04 15:58:00,coding,TypeScript,38
D001,2026-07-04 15:59:00,coding,TypeScript,21
D030,2026-07-04 15:59:00,idle,JavaScript,61
D025,2026-07-04 16:00:00,coding,Python,12
D032,2026-07-04 16:00:00,debugging,Other,62
D066,2026-07-04 16:00:00,coding,Other,24
D019,2026-07-04 16:00:00,file_edit,SQL,84
D004,2026-07-04 16:02:00,file_edit,SQL,49
D019,2026-07-04 16:02:00,coding,JavaScript,79
D015,2026-07-04 16:02:00,coding,JavaScript,28
D013,2026-07-04 16:03:00,coding,Java,26
D089,2026-07-04 16:04:00,terminal,Python,42
D056,2026-07-04 16:04:00,coding,Python,89
D002,2026-07-04 16:04:00,file_edit,Python,90
D061,2026-07-04 16:05:00,idle,SQL,17
D073,2026-07-04 16:05:00,file_edit,Python,83
D004,2026-07-04 16:05:00,coding,JavaScript,57
D040,2026-07-04 16:06:00,coding,Other,64
D081,2026-07-04 16:06:00,coding,Python,55
D081,2026-07-04 16:06:00,debugging,Python,66
D076,2026-07-04 16:06:00,coding,Python,60
D059,2026-07-04 16:06:00,file_edit,Java,28
D028,2026-07-04 16:06:00,coding,Other,6
D009,2026-07-04 16:07:00,terminal,JavaScript,72
D043,2026-07-04 16:07:00,coding,Java,22
D063,2026-07-04 16:08:00,file_edit,Java,7
D096,2026-07-04 16:08:00,coding,TypeScript,75
D037,2026-07-04 16:08:00,coding,Other,13
D019,2026-07-04 16:09:00,coding,Other,79
D016,2026-07-04 16:09:00,coding,JavaScript,34
D022,2026-07-04 16:09:00,coding,Other,3
D054,2026-07-04 16:10:00,coding,Other,81
D022,2026-07-04 16:11:00,coding,TypeScript,73
D001,2026-07-04 16:12:00,terminal,Java,25
D014,2026-07-04 16:12:00,debugging,Java,5
D005,2026-07-04 16:12:00,debugging,SQL,79
D096,2026-07-04 16:12:00,idle,TypeScript,15
D097,2026-07-04 16:13:00,coding,TypeScript,88
D034,2026-07-04 16:14:00,coding,TypeScript,62
D001,2026-07-04 16:15:00,coding,JavaScript,30
D089,2026-07-04 16:16:00,coding,Other,42
D016,2026-07-04 16:16:00,file_edit,Other,38
D064,2026-07-04 16:16:00,coding,Other,58
D002,2026-07-04 16:17:00,terminal,JavaScript,55
D048,2026-07-04 16:17:00,coding,SQL,29
D037,2026-07-04 16:20:00,coding,JavaScript,79
D087,2026-07-04 16:20:00,file_edit,Other,2
D020,2026-07-04 16:21:00,debugging,Other,5
D096,2026-07-04 16:22:00,terminal,Java,14
D087,2026-07-04 16:23:00,file_edit,Java,38
D008,2026-07-04 16:23:00,debugging,TypeScript,2
D032,2026-07-04 16:24:00,file_edit,Java,45
D012,2026-07-04 16:25:00,coding,SQL,61
D080,2026-07-04 16:25:00,debugging,Other,85
D030,2026-07-04 16:26:00,coding,Python,72
D096,2026-07-04 16:26:00,coding,Python,80
D058,2026-07-04 16:26:00,coding,JavaScript,8
D080,2026-07-04 16:26:00,coding,JavaScript,29
D059,2026-07-04 16:28:00,terminal,Java,72
D086,2026-07-04 16:28:00,coding,Python,70
D058,2026-07-04 16:28:00,debugging,SQL,2
D077,2026-07-04 16:29:00,file_edit,Python,84
D041,2026-07-04 16:30:00,coding,TypeScript,3
D087,2026-07-04 16:31:00,terminal,Other,14
D055,2026-07-04 16:31:00,file_edit,Python,26
D054,2026-07-04 16:31:00,coding,SQL,72
D020,2026-07-04 16:32:00,coding,SQL,51
D021,2026-07-04 16:32:00,file_edit,Python,52
D071,2026-07-04 16:34:00,file_edit,Other,25
D079,2026-07-04 16:36:00,coding,Python,34
D095,2026-07-04 16:36:00,coding,TypeScript,45
D010,2026-07-04 16:37:00,coding,Python,7
D041,2026-07-04 16:37:00,coding,Other,65
D071,2026-07-04 16:37:00,coding,SQL,40
D012,2026-07-04 16:38:00,coding,SQL,89
D089,2026-07-04 16:38:00,coding,SQL,41
D044,2026-07-04 16:39:00,coding,JavaScript,51
D036,2026-07-04 16:39:00,coding,Java,58
D065,2026-07-04 16:40:00,file_edit,JavaScript,22
D087,2026-07-04 16:40:00,coding,TypeScript,17
D088,2026-07-04 16:41:00,coding,Other,12
